0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7108166730848744,0.7201429885947368,0.7048919380471972,0.6178033872794666,0.5283788895888195,0.41425548031093395,0.3277097994024931,0.3638777951043979,0.4653565662717112,0.5537343583389456,0.6251464582787092,0.6612021557733962,0.6763040362740051,0.6904605669888637,0.7126551104765868,0.7818817374878222,0.9095658511785745,0.9769427214311479,0.8839940133915372,0.7198481502153422,0.7089746444708487,0.7697716167211164,0.7539570879489972,0.7398979581671341,0.696806971822844,0.7097097199291706,0.7217534873838609,0.7240047375900192,0.7409485475522182,0.7092437517042791,0.626421006924371,0.5186119911334135,0.40926278992668763,0.34043648121756576,0.401388719098696,0.5021862862579329,0.5927171178996948,0.6490732910626731,0.6838030409506777,0.7293746343305392,0.7282790086114614,0.7421185000268853,0.8122452687872563,0.956572009063172,1.0,0.8762968226594108,0.7064396003520521,0.5700984193150864,0.631972735204946,0.7382302098116034,0.7665361797924461,0.7426443603242872,0.6784549937833662,0.6169994542742749,0.6694045931249448,0.7196977339625219,0.7443640183018685,0.7395339886150616,0.6940758809932923,0.6226530047541345,0.5282044810571387,0.40659209065848323,0.27975552231323775,0.26681629697675113,0.3613124368707421,0.45919632703662927,0.5407718898867548,0.6089252418544886,0.6775673673625073,0.7228797822084525,0.7479558334187786,0.7442157015060804,0.8515956898937596,0.9023031880015076,0.7848946823004592,0.6245782959291333,0.56638987926274,0.6727084208641081,0.7347107448209753,0.7218914372605125,0.6894081386513022,0.6052392848704429,0.6176399197618601,0.6894107872034576,0.70622070837753,0.7225821860055559,0.7479658931979314,0.7234682396264596,0.6499781784927867,0.5404542512663921,0.42911362581142587,0.32133501901001527,0.3295742616639128,0.42105688806783714,0.5179961736465035,0.6112501096298528,0.6627525293059957,0.7030026688624851,0.724653590134932,0.7439256111153103,0.7958721275350298,0.9004577073997959,0.8781722301582766,0.7422009625517463,0.674283453337253,0.7374419948146818,0.7519697205406359,0.7276995541829239,0.6586981382758443,0.6673362402369021,0.7200195524714266,0.7316446727759534,0.7463778066849169,0.7207687156108697,0.6578263420651522,0.5788407063959511,0.46811164401955363,0.3700231727857952,0.3525595056530122,0.44647892933467137,0.5375314023860609,0.6089888267438868,0.6417943202985521,0.5715066242498024,0.5100027306589752,0.4383808160356013,0.34473090170887843,0.253006009893209,0.17706794883944532,0.21566234370538861,0.31671108815851934,0.43105445843392776,0.5179509974973131,0.5866535975646521,0.6025131445382028,0.5936852046076213,0.5844731238044014,0.5460136116721559,0.5565788452744771,0.6150548328666705,0.6357963878255815,0.5887725785989888,0.4575027363652673,0.2901927107406115,0.1363779879548792,0.11364439806729898,0.261521185184141,0.4339143885844887,0.5924596374973881,0.5975502092766076,0.6061031413115492,0.5973908459605486,0.5740168788779636,0.5215106350836827,0.45082397958226306,0.348140328708622,0.2502414434347635,0.1665095734990727,0.1573192606838658,0.24182120818779484,0.35781730998205497,0.47070165022828814,0.5709737947185518,0.6270027334227395,0.6058231111277799,0.5924916272702134,0.5598618796018515,0.48737638000497174,0.48660382444527883,0.5719846858796824,0.6154045264685051,0.5866234215774586,0.46774619288094854,0.30073924576295497,0.13146294566150285,0.0,0.046481811048519894,0.21092386694022025,0.3837617520932701,0.5524153929732565,0.5969066883573104,0.5969181189970261,0.5933537601709391,0.5518127314499468,0.49719938391774754,0.4317240615610016,0.3496552583665675,0.25044669736916436,0.15386275650952985,0.10714077167012004,0.1909252934187844,0.31353775375049686,0.4279406574085085,0.5327461394995741,0.5965342157258657,0.6162372879553191,0.5977089058744411,0.5557428148159014,0.5034747047734216,0.5192548454507229,0.6002847320357203,0.6423123859245718,0.5957345453192211,0.449493338996926,0.26729449622227097,0.11956982354555379,0.10188321803325895,0.24501627658826042,0.42398573504098014,0.5907280222875402,0.6650806915912986,0.6230635729749565,0.6033692133779578,0.5762888071392256,0.5335515309472578,0.47219354383005996,0.37889272005522834,0.2938132419451458,0.21200575560310586,0.20989691551247702,0.298081730567306,0.4229177579758483,0.5377823884989477,0.6069015834989875,0.615184703323508,0.5941679321068607,0.6033049207673784,0.5558028880895218,0.557235178715012,0.6016543679297133,0.6278462544461068,0.6162476973120548,0.5230531431697614,0.3664137728631047,0.23305571060739538,0.26562845716962435,0.4312589274686003,0.5982959460537769,0.7219411591786011,0.6413714644876771,0.5732366848992676,0.5487638136877449,0.5368873089436512,0.5243220523363821,0.4895252263839893,0.40533007432336454,0.3049837392768655,0.21099861587478763,0.1761996185650485,0.25898097903337725,0.362836203979537,0.47101185725132044,0.5633393359490615,0.5883113859487521,0.5907542679946127
